Customer_ID,Age,Gender,Annual_Income,Spending_Score,Membership_Status,Last_Purchase_Amount,Total_Purchases,Preferred_Category,Days_Since_Last_Purchase,City,Subscription_Type,Customer_Satisfaction,Fraudulent_Activity,Referral_Score,Customer_Review
CUST_0465,41,Male,139052.0,77,Bronze,440.99,103,Home & Living,204,London,Yearly,3.0,0,5,Excellent quality!
CUST_0466,30,Female,76481.0,50,Bronze,1746.53,77,Sports,28,Houston,Monthly,,0,7,Excellent quality!
CUST_0467,24,Other,21283.0,11,Gold,183.35,33,Home & Living,206,Miami,None,1.0,1,4,Excellent quality!
CUST_0468,74,Male,53691.0,95,Bronze,,18,Electronics,279,Miami,Monthly,4.0,0,9,Excellent quality!
CUST_0469,53,Female,21125.0,28,Bronze,,73,Home & Living,150,Chicago,Monthly,1.0,0,2,Will not recommend.
CUST_0470,62,Male,87065.0,70,Silver,530.88,17,Sports,239,Berlin,Yearly,5.0,0,10,Could be better.
CUST_0471,37,Female,148734.0,41,Platinum,1252.24,19,Electronics,265,London,None,2.0,0,7,Loved the experience!
CUST_0472,18,Male,46170.0,16,Bronze,1660.48,70,Grocery,181,London,None,4.0,0,7,Excellent quality!
CUST_0473,25,Female,28438.0,68,Bronze,388.77,120,Electronics,104,Chicago,Yearly,3.0,0,3,Loved the experience!
CUST_0474,63,Male,40095.0,99,Bronze,1835.27,101,Fashion,235,Miami,Monthly,2.0,0,7,Could be better.
CUST_0475,33,Female,36154.0,48,Platinum,1111.58,34,Electronics,172,Los Angeles,None,1.0,0,4,Excellent quality!
CUST_0476,31,Female,28004.0,56,Silver,605.47,84,Grocery,157,Houston,Yearly,1.0,0,10,Loved the experience!
CUST_0477,29,Male,29752.0,64,Bronze,867.41,74,Home & Living,171,Houston,Monthly,3.0,0,4,Great service!
CUST_0478,68,Male,75426.0,59,Bronze,631.26,88,Electronics,310,Los Angeles,None,5.0,1,2,Could be better.
CUST_0479,40,Male,128896.0,90,Bronze,1452.97,85,Electronics,156,Los Angeles,Monthly,3.0,1,6,Loved the experience!
CUST_0480,32,Male,46819.0,62,Bronze,1594.64,11,Electronics,257,Miami,None,4.0,0,10,Excellent quality!
CUST_0481,45,Female,122168.0,76,Platinum,1667.55,91,Electronics,163,Chicago,None,3.0,0,10,
CUST_0482,51,Male,112051.0,11,Gold,1971.68,144,Grocery,146,Los Angeles,Yearly,1.0,0,8,Loved the experience!
CUST_0483,19,Male,147905.0,89,Silver,1584.66,127,Sports,153,Chicago,None,5.0,0,8,Loved the experience!
CUST_0484,49,Male,44217.0,18,Gold,1206.75,113,Sports,37,Berlin,None,5.0,0,0,Excellent quality!
CUST_0485,40,Female,145949.0,19,Bronze,685.05,80,Electronics,130,New York,Monthly,3.0,0,0,Great service!
CUST_0486,39,Male,108708.0,87,Gold,1093.74,7,Grocery,357,Houston,Yearly,4.0,0,9,Will not recommend.
CUST_0487,68,Male,52994.0,55,Gold,91.73,16,Grocery,254,Miami,Monthly,1.0,0,10,
CUST_0488,42,Male,35036.0,82,Bronze,1492.2,16,Electronics,207,Houston,Yearly,,0,4,Excellent quality!
CUST_0489,39,Male,97275.0,26,Gold,897.45,12,Fashion,94,Miami,None,,0,0,Great service!
CUST_0490,39,Female,117756.0,6,Bronze,49.85,35,Electronics,347,New York,Yearly,3.0,0,3,Will not recommend.
CUST_0491,66,Male,69416.0,4,Bronze,134.39,21,Fashion,326,Houston,Yearly,,0,0,Excellent quality!
CUST_0492,69,Male,29587.0,29,Bronze,781.06,17,Electronics,170,New York,Yearly,,0,1,Excellent quality!
CUST_0493,59,Female,130053.0,59,Silver,1171.01,32,Fashion,249,Miami,None,1.0,0,1,Excellent quality!
CUST_0494,23,Female,115665.0,98,Gold,933.77,41,Fashion,189,Los Angeles,Monthly,5.0,0,3,Will not recommend.
CUST_0495,32,Male,20645.0,17,Platinum,1242.22,134,Electronics,198,Berlin,Yearly,1.0,0,7,
CUST_0496,71,Female,50930.0,43,Silver,965.79,27,Fashion,220,Houston,Monthly,2.0,0,1,Could be better.
CUST_0497,60,Female,101835.0,80,Gold,1326.79,148,Home & Living,23,New York,Yearly,2.0,0,8,Excellent quality!
CUST_0498,54,Male,142232.0,66,Gold,446.06,66,Sports,243,London,Monthly,2.0,0,8,Could be better.
CUST_0499,50,Female,50090.0,34,Bronze,234.56,137,Grocery,323,Houston,Yearly,4.0,0,1,Great service!
CUST_0500,25,Female,107489.0,8,Silver,1196.9,92,Fashion,127,Houston,Monthly,5.0,0,0,
CUST_0501,70,Male,72142.0,13,Bronze,974.53,61,Fashion,92,Houston,Monthly,1.0,0,9,Great service!
CUST_0502,61,Male,131979.0,8,Silver,63.47,3,Grocery,299,Chicago,None,1.0,0,9,Will not recommend.
CUST_0503,61,Male,46475.0,94,Platinum,767.16,103,Fashion,132,New York,Monthly,2.0,0,8,Excellent quality!
CUST_0504,22,Female,38888.0,96,Bronze,221.19,55,Grocery,54,New York,Yearly,5.0,0,1,Could be better.
CUST_0505,56,Other,63732.0,100,Gold,1067.4,1,Electronics,157,Houston,Monthly,5.0,0,7,Excellent quality!
CUST_0506,21,Female,101623.0,94,Silver,797.6,101,Home & Living,28,Los Angeles,Yearly,3.0,0,2,Could be better.
CUST_0507,23,Male,66305.0,65,Silver,1230.17,45,Home & Living,210,Houston,Yearly,5.0,0,0,Loved the experience!
CUST_0508,62,Female,66037.0,43,Bronze,1613.15,26,Sports,153,Chicago,Yearly,5.0,0,10,
CUST_0509,49,Female,29346.0,39,Bronze,606.34,121,Fashion,292,Miami,Monthly,1.0,0,0,Great service!
CUST_0510,69,Male,20587.0,81,Bronze,1924.58,142,Sports,221,Chicago,Yearly,5.0,0,9,Excellent quality!
CUST_0511,47,Male,32763.0,59,Bronze,1075.91,46,Electronics,114,Los Angeles,Yearly,5.0,0,1,Will not recommend.
CUST_0512,64,Female,79165.0,84,Bronze,1240.4,122,Home & Living,157,Houston,None,1.0,0,6,Excellent quality!
CUST_0513,52,Male,127481.0,88,Silver,1364.54,31,Electronics,258,New York,Yearly,5.0,0,5,Great service!
CUST_0514,72,Female,89615.0,86,Bronze,1336.8,59,Electronics,250,Berlin,Yearly,1.0,0,10,Could be better.
CUST_0515,57,Male,56116.0,93,Gold,1026.83,29,Fashion,121,London,Monthly,3.0,0,1,Excellent quality!
CUST_0516,69,Male,140987.0,86,Silver,863.24,106,Electronics,298,Houston,Monthly,,0,3,Loved the experience!
CUST_0517,33,Male,,44,Silver,117.03,17,Home & Living,262,Los Angeles,Monthly,1.0,0,1,Excellent quality!
CUST_0518,30,Male,111353.0,9,Silver,53.95,142,Sports,48,New York,Monthly,1.0,0,0,Excellent quality!
CUST_0519,67,Female,110301.0,37,Silver,722.34,24,Home & Living,328,Chicago,Monthly,5.0,1,2,Excellent quality!
CUST_0520,59,Male,115648.0,74,Platinum,673.99,109,Fashion,296,Miami,Yearly,1.0,0,3,
CUST_0521,47,Female,45556.0,36,Bronze,781.51,91,Home & Living,361,Miami,Yearly,2.0,0,9,Loved the experience!
CUST_0522,36,Female,79042.0,92,Bronze,285.35,25,Grocery,76,Berlin,None,2.0,0,4,Great service!
CUST_0523,34,Female,38099.0,28,Gold,1478.95,32,Sports,126,Houston,Monthly,3.0,0,4,Great service!
CUST_0524,73,Male,129089.0,42,Bronze,1715.36,116,Grocery,196,Chicago,Yearly,1.0,1,6,Will not recommend.
CUST_0525,36,Female,65096.0,43,Bronze,1878.04,82,Grocery,220,Berlin,None,5.0,0,9,Great service!
CUST_0526,45,Female,91986.0,85,Bronze,,110,Fashion,90,London,Yearly,5.0,0,7,Could be better.
CUST_0527,72,Male,33230.0,88,Bronze,1404.72,146,Electronics,7,London,Monthly,4.0,0,8,Great service!
CUST_0528,43,Male,49009.0,42,Silver,1712.55,37,Grocery,31,Berlin,Monthly,3.0,0,6,Great service!
CUST_0529,54,Female,90969.0,66,Bronze,842.4,26,Home & Living,319,Los Angeles,Monthly,,0,4,Great service!
CUST_0530,43,Other,53866.0,55,Gold,625.73,137,Electronics,268,Miami,Yearly,4.0,0,8,Excellent quality!
CUST_0531,70,Male,125400.0,72,Gold,1874.08,64,Home & Living,190,Chicago,None,5.0,0,7,Could be better.
CUST_0532,40,Female,104246.0,48,Silver,1036.2,72,Home & Living,348,Houston,Monthly,4.0,0,9,Loved the experience!
CUST_0533,26,Female,96975.0,91,Silver,999.54,148,Electronics,162,New York,Monthly,2.0,0,8,Excellent quality!
CUST_0534,29,Female,61855.0,22,Gold,,106,Electronics,60,Houston,None,2.0,0,9,Great service!
CUST_0535,70,Other,101557.0,27,Bronze,225.23,86,Home & Living,263,Houston,None,5.0,0,7,
CUST_0536,18,Female,26416.0,93,Gold,1685.79,53,Fashion,284,Chicago,Yearly,3.0,0,5,Could be better.
CUST_0537,18,Male,92516.0,67,Gold,1232.13,92,Sports,94,Miami,Yearly,1.0,0,3,Great service!
CUST_0538,64,Male,75915.0,13,Gold,658.39,99,Sports,40,Chicago,Yearly,3.0,0,8,Excellent quality!
CUST_0539,51,Male,38058.0,45,Silver,391.56,11,Fashion,148,New York,Monthly,3.0,0,8,Excellent quality!
CUST_0540,49,Female,96637.0,10,Bronze,1115.44,31,Electronics,203,Berlin,Yearly,1.0,0,9,Loved the experience!
CUST_0541,71,Female,60718.0,100,Silver,1172.0,100,Home & Living,266,Chicago,Yearly,2.0,0,9,Excellent quality!
CUST_0542,65,Male,52602.0,9,Gold,421.92,87,Sports,1,Los Angeles,None,2.0,0,8,Great service!
CUST_0543,42,Female,,54,Bronze,1704.3,147,Home & Living,177,Houston,Monthly,1.0,0,9,Will not recommend.
CUST_0544,57,Female,98112.0,27,Gold,177.69,140,Fashion,193,Miami,Yearly,4.0,0,2,Great service!
CUST_0545,62,Female,78067.0,34,Bronze,718.63,15,Home & Living,335,London,Yearly,3.0,1,10,Will not recommend.
CUST_0546,70,Male,47516.0,1,Bronze,1363.96,101,Fashion,195,New York,Yearly,5.0,0,2,Will not recommend.
CUST_0547,18,Female,149295.0,32,Bronze,555.5,29,Electronics,342,London,Monthly,2.0,0,10,
CUST_0548,33,Male,107969.0,89,Bronze,1657.07,114,Fashion,248,Houston,Yearly,5.0,0,5,Great service!
CUST_0549,56,Male,21089.0,93,Silver,1482.34,107,Fashion,211,Chicago,None,1.0,0,5,Loved the experience!
CUST_0550,22,Male,57346.0,71,Bronze,1580.16,108,Sports,152,London,Yearly,5.0,0,5,Could be better.
CUST_0551,39,Male,94663.0,67,Platinum,247.02,130,Home & Living,157,Los Angeles,Yearly,5.0,0,4,Excellent quality!
CUST_0552,46,Male,,84,Silver,289.69,84,Sports,361,Chicago,Monthly,3.0,0,4,
CUST_0553,72,Female,20155.0,20,Bronze,580.08,15,Grocery,138,Houston,Monthly,,0,1,Excellent quality!
CUST_0554,20,Male,143950.0,94,Silver,1040.97,132,Fashion,220,London,Yearly,5.0,0,6,
CUST_0555,29,Female,87494.0,35,Gold,1498.55,50,Grocery,272,Berlin,None,2.0,0,3,Excellent quality!
CUST_0556,43,Male,96229.0,99,Gold,1674.7,23,Sports,153,New York,None,1.0,0,2,
CUST_0557,33,Female,124648.0,91,Bronze,1411.63,59,Home & Living,248,London,Yearly,2.0,0,7,Excellent quality!
CUST_0558,68,Other,58547.0,90,Gold,1857.91,90,Sports,278,Berlin,Yearly,4.0,0,3,Great service!
CUST_0559,54,Male,48795.0,78,Gold,1480.1,115,Home & Living,303,Berlin,None,5.0,0,10,Loved the experience!
CUST_0560,39,Male,75296.0,17,Bronze,619.47,75,Home & Living,275,London,Yearly,1.0,0,3,Could be better.
CUST_0561,74,Male,41447.0,18,Bronze,,123,Electronics,1,Miami,Yearly,2.0,0,7,Loved the experience!
CUST_0562,46,Female,56598.0,45,Silver,1395.42,136,Fashion,87,London,Monthly,5.0,0,0,Will not recommend.
CUST_0563,31,Female,61814.0,93,Bronze,393.81,139,Sports,286,Houston,None,3.0,0,8,Could be better.
CUST_0564,45,Male,110751.0,84,Gold,194.5,18,Home & Living,129,Berlin,Yearly,2.0,0,6,
CUST_0565,22,Female,145118.0,53,Bronze,1069.12,50,Sports,77,New York,None,2.0,0,1,Great service!
CUST_0566,64,Male,95330.0,91,Platinum,1645.07,142,Sports,259,Houston,None,4.0,0,10,Excellent quality!
CUST_0567,66,Male,141347.0,82,Silver,211.75,118,Home & Living,240,Los Angeles,Monthly,3.0,0,5,Excellent quality!
CUST_0568,47,Female,118745.0,68,Bronze,1585.86,137,Grocery,140,Chicago,None,4.0,0,7,
CUST_0569,63,Male,107960.0,65,Bronze,1625.03,139,Fashion,227,London,None,3.0,0,10,
CUST_0570,69,Female,83278.0,1,Silver,969.73,108,Fashion,162,Miami,Yearly,2.0,0,4,Excellent quality!
CUST_0571,22,Male,75077.0,58,Gold,124.05,67,Electronics,235,New York,Monthly,4.0,0,5,Could be better.
CUST_0572,29,Other,132782.0,26,Gold,357.43,78,Electronics,127,Miami,Monthly,5.0,0,9,Will not recommend.
CUST_0573,33,Male,142046.0,20,Bronze,1417.78,75,Electronics,199,Miami,Yearly,3.0,0,7,Could be better.
CUST_0574,43,Male,122932.0,87,Bronze,1426.44,39,Fashion,30,Miami,Yearly,2.0,0,5,Excellent quality!
CUST_0575,43,Female,91906.0,10,Bronze,1797.73,25,Grocery,137,London,Yearly,1.0,0,8,Excellent quality!
CUST_0576,65,Male,29528.0,59,Silver,1169.55,21,Fashion,20,New York,Monthly,3.0,1,8,Excellent quality!
CUST_0577,38,Other,113812.0,75,Bronze,256.97,138,Fashion,233,New York,None,3.0,0,8,Great service!
CUST_0578,56,Female,70100.0,41,Silver,251.62,15,Fashion,201,Berlin,Monthly,5.0,0,5,Could be better.
CUST_0579,53,Female,129869.0,5,Silver,1445.05,48,Fashion,278,Miami,Monthly,3.0,0,8,Loved the experience!
CUST_0580,50,Female,28179.0,65,Platinum,375.73,86,Grocery,130,Berlin,Yearly,3.0,0,2,Great service!
CUST_0581,47,Female,68781.0,17,Bronze,663.49,149,Electronics,147,Berlin,Yearly,5.0,0,4,Will not recommend.
CUST_0582,54,Female,75267.0,22,Bronze,979.55,116,Sports,28,Chicago,Monthly,5.0,0,1,Great service!
CUST_0583,40,Female,,98,Silver,59.28,50,Electronics,360,London,Monthly,4.0,0,7,Excellent quality!
CUST_0584,27,Female,43952.0,41,Silver,505.15,141,Electronics,307,London,Monthly,2.0,0,10,Will not recommend.
CUST_0585,71,Male,73798.0,93,Bronze,821.7,69,Sports,161,Houston,None,2.0,0,3,Will not recommend.
CUST_0586,22,Male,118696.0,68,Platinum,,4,Fashion,356,Berlin,None,4.0,0,5,
CUST_0587,53,Female,130434.0,69,Gold,281.38,78,Grocery,339,London,Yearly,2.0,0,5,Loved the experience!
CUST_0588,51,Male,70939.0,11,Bronze,1458.74,9,Grocery,60,Miami,None,3.0,0,4,Great service!
CUST_0589,69,Female,49516.0,56,Bronze,1628.16,121,Electronics,124,Los Angeles,None,4.0,0,0,Will not recommend.
CUST_0590,48,Male,76526.0,51,Silver,522.38,115,Sports,70,Miami,Monthly,4.0,1,10,Great service!
CUST_0591,27,Male,30449.0,21,Gold,1551.09,101,Home & Living,325,New York,None,2.0,0,6,Great service!
CUST_0592,36,Female,70290.0,99,Bronze,777.25,149,Fashion,363,London,None,1.0,1,9,Great service!
CUST_0593,49,Female,146688.0,76,Silver,1018.3,146,Electronics,242,London,Monthly,2.0,0,7,Could be better.
CUST_0594,18,Male,106661.0,26,Silver,1713.44,97,Grocery,248,Houston,Monthly,1.0,0,0,Great service!
CUST_0595,73,Female,92954.0,19,Bronze,1502.41,81,Sports,220,Berlin,Monthly,4.0,0,9,Loved the experience!
CUST_0596,22,Female,42746.0,60,Silver,1612.18,43,Sports,20,Los Angeles,Monthly,1.0,0,6,Excellent quality!
CUST_0597,62,Male,87990.0,71,Platinum,282.32,95,Electronics,81,London,None,3.0,0,3,Loved the experience!
CUST_0598,21,Female,,47,Bronze,148.74,6,Home & Living,343,Houston,Yearly,5.0,1,5,
CUST_0599,33,Male,138362.0,71,Bronze,1787.88,67,Grocery,9,Houston,None,1.0,0,8,Loved the experience!
CUST_0600,41,Male,103297.0,26,Silver,781.79,140,Electronics,11,Los Angeles,None,5.0,0,4,Loved the experience!
CUST_0601,33,Other,35223.0,40,Gold,582.88,100,Home & Living,262,Miami,Yearly,3.0,0,7,Excellent quality!
CUST_0602,72,Male,92237.0,5,Platinum,1452.15,12,Sports,144,Miami,Yearly,5.0,0,4,Great service!
CUST_0603,19,Female,22597.0,21,Silver,1674.47,66,Fashion,191,Miami,Monthly,3.0,0,1,Great service!
CUST_0604,66,Female,85677.0,78,Gold,1726.35,2,Grocery,249,Chicago,Yearly,5.0,0,3,Excellent quality!
CUST_0605,45,Male,22659.0,4,Silver,,143,Grocery,113,Berlin,Yearly,5.0,0,1,Loved the experience!
CUST_0606,49,Female,106516.0,23,Silver,1705.9,81,Home & Living,25,Berlin,Monthly,2.0,0,6,Excellent quality!
CUST_0607,44,Female,94567.0,84,Bronze,91.46,135,Electronics,270,Miami,Monthly,1.0,0,6,
CUST_0608,37,Male,35037.0,15,Bronze,108.83,142,Sports,32,Los Angeles,None,5.0,0,2,Loved the experience!
CUST_0609,41,Female,146498.0,93,Bronze,1250.8,70,Home & Living,61,Chicago,Yearly,4.0,0,6,Could be better.
CUST_0610,29,Female,66738.0,8,Silver,135.58,115,Fashion,228,Berlin,Monthly,2.0,0,0,Could be better.
CUST_0611,67,Female,123965.0,41,Bronze,655.97,88,Fashion,302,Miami,Yearly,1.0,0,0,
CUST_0612,52,Female,91678.0,19,Platinum,1348.78,6,Fashion,94,Chicago,None,2.0,0,8,Excellent quality!
CUST_0613,50,Male,32109.0,46,Bronze,681.16,27,Home & Living,34,Los Angeles,Yearly,1.0,0,5,
CUST_0614,50,Female,42010.0,28,Bronze,367.4,82,Sports,192,Miami,Monthly,3.0,0,4,Will not recommend.
CUST_0615,68,Female,28787.0,91,Silver,569.89,88,Grocery,75,New York,None,5.0,0,5,Excellent quality!
CUST_0616,60,Female,128400.0,68,Gold,920.57,120,Electronics,248,London,Yearly,4.0,0,5,Will not recommend.
CUST_0617,54,Female,28472.0,15,Bronze,956.02,24,Grocery,82,Los Angeles,Monthly,2.0,0,0,Will not recommend.
CUST_0618,29,Female,135111.0,99,Bronze,1568.17,102,Sports,24,Houston,Yearly,2.0,0,4,
CUST_0619,20,Female,43383.0,37,Platinum,1502.8,34,Grocery,56,Houston,None,2.0,0,8,Great service!
CUST_0620,18,Female,81709.0,1,Bronze,919.07,47,Home & Living,31,Los Angeles,Monthly,2.0,0,3,
CUST_0621,50,Female,89785.0,67,Bronze,1692.88,24,Fashion,318,Houston,Monthly,5.0,0,2,Great service!
CUST_0622,57,Female,133253.0,24,Gold,237.33,65,Sports,11,Berlin,Monthly,1.0,0,0,Excellent quality!
CUST_0623,27,Female,54518.0,27,Bronze,518.15,18,Sports,318,Los Angeles,None,5.0,0,1,Will not recommend.
CUST_0624,60,Female,73909.0,40,Silver,1657.67,44,Grocery,332,New York,Monthly,3.0,0,2,Loved the experience!
CUST_0625,61,Male,38351.0,63,Bronze,762.21,76,Home & Living,91,Los Angeles,Yearly,5.0,1,3,Will not recommend.
CUST_0626,46,Male,89624.0,61,Bronze,1962.55,57,Grocery,0,Miami,None,5.0,0,6,Could be better.
CUST_0627,30,Male,73330.0,36,Bronze,937.84,107,Grocery,325,Miami,Monthly,,0,5,Loved the experience!
CUST_0628,29,Female,142477.0,98,Bronze,1585.95,124,Sports,135,Chicago,None,5.0,0,10,Excellent quality!
CUST_0629,48,Female,35282.0,93,Bronze,810.59,139,Grocery,195,Houston,None,1.0,0,7,Great service!
CUST_0630,63,Female,104866.0,24,Bronze,855.66,116,Fashion,132,London,None,4.0,0,8,Great service!
CUST_0631,19,Male,127945.0,24,Gold,771.94,93,Grocery,85,Houston,Monthly,3.0,0,5,Great service!
CUST_0632,68,Female,41778.0,4,Bronze,1440.96,42,Fashion,294,Berlin,Yearly,2.0,0,6,Loved the experience!
CUST_0633,67,Male,,67,Silver,1099.56,28,Sports,278,Los Angeles,None,1.0,0,3,Excellent quality!
CUST_0634,52,Male,79675.0,34,Gold,1888.12,123,Home & Living,323,London,None,,0,1,Excellent quality!
CUST_0635,40,Female,25075.0,57,Silver,509.27,24,Fashion,179,London,Monthly,1.0,0,8,Will not recommend.
CUST_0636,34,Female,95948.0,49,Bronze,210.12,136,Home & Living,3,Houston,None,1.0,0,8,Could be better.
CUST_0637,43,Male,68454.0,87,Platinum,792.59,106,Home & Living,125,London,Yearly,2.0,0,3,Excellent quality!
CUST_0638,25,Male,48365.0,53,Bronze,1237.26,118,Fashion,174,London,Monthly,4.0,0,2,Will not recommend.
CUST_0639,46,Male,92766.0,23,Bronze,1722.99,53,Sports,250,Miami,Yearly,1.0,0,9,Loved the experience!
CUST_0640,43,Male,68200.0,69,Gold,698.93,132,Electronics,20,New York,None,2.0,0,10,Could be better.
CUST_0641,27,Female,,95,Silver,1311.04,100,Home & Living,104,Los Angeles,Yearly,3.0,0,5,Great service!
CUST_0642,43,Male,33947.0,53,Silver,706.9,5,Home & Living,65,Houston,Yearly,2.0,0,2,Great service!
CUST_0643,51,Female,99222.0,62,Bronze,,49,Sports,262,Miami,None,,0,0,Great service!
CUST_0644,68,Female,114840.0,41,Silver,,98,Sports,48,Berlin,Yearly,2.0,0,3,Could be better.
CUST_0645,58,Male,136219.0,57,Bronze,470.4,30,Grocery,15,Berlin,Yearly,2.0,0,0,Great service!
CUST_0646,24,Male,98610.0,60,Platinum,814.44,72,Sports,144,Chicago,Yearly,2.0,0,1,Great service!
CUST_0647,21,Male,72142.0,54,Bronze,1986.6,103,Home & Living,339,London,Yearly,1.0,0,2,Loved the experience!
CUST_0648,70,Male,76307.0,70,Gold,1738.43,63,Fashion,249,London,Yearly,4.0,0,7,Great service!
CUST_0649,67,Male,24493.0,57,Silver,1133.63,26,Electronics,342,Houston,None,2.0,0,9,Great service!
CUST_0650,62,Female,144023.0,10,Gold,1038.09,37,Grocery,353,New York,Yearly,2.0,0,3,
CUST_0651,28,Male,70085.0,40,Gold,576.35,7,Fashion,74,New York,None,5.0,0,3,Great service!
CUST_0652,46,Other,54228.0,7,Silver,1039.25,127,Electronics,289,Houston,Monthly,5.0,0,9,Excellent quality!
CUST_0653,73,Male,99676.0,38,Bronze,,92,Electronics,281,Houston,Monthly,3.0,0,8,Loved the experience!
CUST_0654,53,Female,71875.0,85,Bronze,1373.5,103,Electronics,65,Miami,Yearly,3.0,0,6,Excellent quality!
CUST_0655,42,Female,51655.0,61,Bronze,587.19,53,Fashion,124,Berlin,Monthly,5.0,0,1,Could be better.
CUST_0656,38,Female,63472.0,84,Gold,410.91,132,Grocery,318,Houston,Monthly,4.0,0,2,Will not recommend.
CUST_0657,74,Female,69437.0,3,Gold,537.76,108,Grocery,86,Berlin,Yearly,3.0,0,3,Excellent quality!
CUST_0658,53,Female,69416.0,51,Silver,347.82,112,Electronics,40,Chicago,Monthly,4.0,0,3,Loved the experience!
CUST_0659,27,Female,79711.0,86,Bronze,200.32,7,Fashion,185,Berlin,Monthly,5.0,0,9,Excellent quality!
CUST_0660,54,Female,26816.0,47,Bronze,844.08,67,Electronics,353,Miami,Yearly,3.0,0,7,Loved the experience!
CUST_0661,26,Female,97175.0,68,Silver,,108,Sports,334,London,Yearly,,0,9,
CUST_0662,41,Male,,92,Silver,352.11,111,Grocery,265,London,None,,0,9,Excellent quality!
CUST_0663,52,Male,132728.0,76,Gold,1099.18,148,Home & Living,270,Berlin,Yearly,3.0,0,5,
CUST_0664,66,Female,66733.0,38,Platinum,,83,Electronics,41,London,Yearly,4.0,0,2,Could be better.
CUST_0665,52,Female,148202.0,36,Bronze,137.12,124,Sports,92,London,None,4.0,0,10,Loved the experience!
CUST_0666,65,Female,115028.0,41,Silver,641.6,139,Grocery,184,Los Angeles,None,,0,8,Excellent quality!
CUST_0667,53,Female,136450.0,69,Silver,448.44,104,Fashion,214,Chicago,Monthly,4.0,0,9,Excellent quality!
CUST_0668,35,Other,31240.0,13,Bronze,1035.46,67,Grocery,16,Miami,Monthly,3.0,0,7,
CUST_0669,66,Male,118234.0,87,Bronze,213.71,7,Fashion,264,Miami,Yearly,3.0,1,8,Loved the experience!
CUST_0670,56,Male,112493.0,58,Bronze,1506.02,110,Fashion,113,London,Yearly,4.0,0,4,Excellent quality!
CUST_0671,49,Male,145149.0,50,Gold,1813.4,34,Electronics,291,New York,None,1.0,0,2,Will not recommend.
CUST_0672,41,Male,118344.0,30,Silver,1489.44,106,Electronics,291,Miami,None,2.0,0,3,Could be better.
CUST_0673,40,Female,91363.0,62,Silver,1070.33,147,Grocery,47,Chicago,Yearly,5.0,0,4,Great service!
CUST_0674,49,Male,52762.0,25,Platinum,1722.73,58,Sports,306,Houston,None,2.0,0,8,Loved the experience!
CUST_0675,54,Female,28259.0,27,Gold,1392.89,9,Grocery,96,Chicago,Yearly,5.0,0,8,
CUST_0676,29,Male,70139.0,51,Bronze,31.0,48,Home & Living,94,London,Monthly,5.0,0,2,Great service!
CUST_0677,66,Female,148775.0,78,Silver,794.24,115,Fashion,325,London,None,2.0,0,6,Could be better.
CUST_0678,72,Female,34849.0,57,Silver,1703.39,41,Fashion,73,Los Angeles,Monthly,3.0,0,5,Could be better.
CUST_0679,30,Male,101768.0,47,Gold,698.26,48,Electronics,335,Berlin,None,4.0,0,3,Great service!
CUST_0680,40,Female,126108.0,100,Gold,80.08,25,Sports,67,Miami,None,1.0,0,4,Loved the experience!
CUST_0681,42,Male,109709.0,39,Silver,1494.9,116,Electronics,245,Berlin,Yearly,1.0,0,9,Could be better.
CUST_0682,52,Male,74869.0,16,Bronze,1606.06,78,Home & Living,76,Berlin,Yearly,1.0,0,1,Great service!
CUST_0683,58,Male,146888.0,22,Gold,329.58,108,Grocery,207,Miami,Yearly,,0,10,Excellent quality!
CUST_0684,47,Male,83095.0,85,Bronze,1079.31,25,Grocery,253,Miami,Yearly,2.0,1,6,
CUST_0685,34,Male,137886.0,54,Bronze,391.99,147,Sports,220,London,Yearly,3.0,0,3,Will not recommend.
CUST_0686,66,Female,,21,Bronze,1441.28,39,Electronics,261,Miami,Yearly,1.0,0,1,Great service!
CUST_0687,37,Female,106710.0,72,Bronze,550.39,119,Electronics,330,New York,None,3.0,0,10,Loved the experience!
CUST_0688,65,Female,43567.0,16,Bronze,639.27,79,Home & Living,343,New York,Yearly,1.0,0,5,Excellent quality!
CUST_0689,42,Male,55292.0,59,Gold,1691.49,80,Grocery,258,Houston,Monthly,2.0,0,10,Will not recommend.
CUST_0690,39,Female,94813.0,31,Platinum,957.88,27,Electronics,307,Miami,Yearly,4.0,0,1,Great service!
CUST_0691,30,Male,117136.0,42,Bronze,1342.81,104,Sports,73,Los Angeles,None,4.0,0,9,Could be better.
CUST_0692,36,Male,71631.0,74,Bronze,810.72,74,Grocery,124,Houston,Yearly,4.0,0,1,
CUST_0693,66,Female,29885.0,32,Bronze,,68,Home & Living,187,London,Yearly,4.0,0,6,Loved the experience!
CUST_0694,53,Male,79659.0,59,Bronze,1254.7,147,Sports,253,Miami,None,5.0,0,0,Loved the experience!
CUST_0695,29,Female,74306.0,34,Bronze,318.17,28,Fashion,320,New York,Yearly,1.0,0,6,
CUST_0696,58,Female,86314.0,9,Platinum,752.27,123,Home & Living,307,Los Angeles,Yearly,4.0,0,9,Excellent quality!
CUST_0697,36,Male,85087.0,81,Bronze,425.98,138,Sports,234,Houston,None,5.0,0,4,Excellent quality!
CUST_0698,29,Male,49165.0,11,Silver,1394.63,83,Electronics,249,Los Angeles,Monthly,5.0,1,0,Could be better.
CUST_0699,26,Male,78929.0,96,Bronze,1888.98,30,Fashion,331,Miami,None,5.0,0,5,
